ACC_TIME	ACC_X	ACC_Y	ACC_Z	GYRO_X	GYRO_Y	GYRO_Z
1700000024820	3636	-2154	-3434	-339	472	-1334
1700000024830	3389	-2284	-3257	-422	390	-1103
1700000024840	3174	-2472	-2904	-568	270	-899
1700000024850	2935	-2630	-2305	-710	211	-588
1700000024860	2646	-2753	-1510	-811	95	-195
1700000024870	2315	-2892	-639	-920	29	187
1700000024880	2041	-3022	268	-990	-60	519
1700000024890	1752	-3098	1150	-1058	-184	880
1700000024900	1410	-3251	1881	-1056	-253	1151
1700000024910	1099	-3298	2550	-1140	-399	1334
1700000024920	858	-3348	2996	-1140	-446	1385
1700000024930	551	-3363	3216	-1132	-558	1364
1700000024940	364	-3396	3246	-1103	-570	1265
1700000024950	148	-3424	2968	-1053	-663	1054
1700000024960	-16	-3393	2509	-968	-692	734
1700000024970	-136	-3324	1815	-848	-739	434
1700000024980	-286	-3255	1019	-786	-738	30
1700000024990	-307	-3117	137	-678	-738	-256
1700000025000	-318	-3025	-782	-583	-721	-668
1700000025010	-364	-2929	-1626	-412	-749	-970
1700000025020	-253	-2774	-2401	-321	-723	-1204
1700000025030	-113	-2679	-2961	-153	-667	-1340
1700000025040	22	-2460	-3250	42	-587	-1412
1700000025050	141	-2323	-3422	142	-566	-1320
1700000025060	375	-2193	-3357	279	-527	-1160
1700000025070	570	-2032	-2977	374	-429	-908
1700000025080	818	-1797	-2443	549	-316	-634
1700000025090	1151	-1717	-1748	632	-255	-304
1700000025100	1461	-1565	-860	683	-119	111
1700000025110	1748	-1463	54	823	-61	449
1700000025120	2005	-1327	923	889	66	745
1700000025130	2322	-1243	1680	912	157	1077
1700000025140	2624	-1193	2374	959	247	1245
1700000025150	2919	-1126	2912	972	304	1370
1700000025160	3192	-1029	3205	969	398	1341
1700000025170	3368	-1069	3265	886	482	1311
1700000025180	3603	-1076	3060	903	563	1146
1700000025190	3821	-1098	2612	856	576	838
1700000025200	3981	-1122	2012	792	673	502
1700000025210	4080	-1217	1254	682	637	184
1700000025220	4126	-1205	392	545	685	-207
1700000025230	4213	-1362	-547	418	676	-613
1700000025240	4197	-1475	-1409	288	648	-861
1700000025250	4105	-1622	-2199	192	628	-1144
1700000025260	4004	-1771	-2790	34	631	-1303
1700000025270	3846	-1896	-3234	-111	526	-1384
1700000025280	3699	-2085	-3438	-254	489	-1347
1700000025290	3500	-2221	-3397	-369	407	-1191
1700000025300	3299	-2413	-3121	-532	344	-1008
1700000025310	3016	-2527	-2587	-622	269	-734
1700000025320	2727	-2711	-1950	-733	135	-385
1700000025330	2485	-2852	-1118	-876	84	-19
1700000025340	2170	-2956	-219	-958	-48	362
1700000025350	1891	-3094	697	-1020	-102	712
1700000025360	1559	-3173	1498	-1094	-239	971
1700000025370	1280	-3280	2239	-1080	-306	1207
1700000025380	1008	-3311	2804	-1106	-401	1359
1700000025390	723	-3428	3146	-1133	-504	1371
1700000025400	458	-3378	3273	-1085	-569	1318
1700000025410	248	-3391	3092	-1077	-614	1129
1700000025420	85	-3388	2796	-986	-638	905
1700000025430	-55	-3354	2195	-928	-740	635
1700000025440	-215	-3300	1452	-838	-743	196
1700000025450	-274	-3234	578	-714	-793	-151
1700000025460	-360	-3139	-316	-625	-791	-475
1700000025470	-347	-2990	-1193	-498	-732	-801
1700000025480	-264	-2888	-1999	-339	-730	-1077
1700000025490	-228	-2722	-2665	-225	-693	-1290
1700000025500	-87	-2600	-3153	-101	-629	-1393
1700000025510	74	-2419	-3405	77	-570	-1321
1700000025520	223	-2250	-3421	214	-550	-1256
1700000025530	449	-2096	-3160	301	-465	-1097
1700000025540	746	-1878	-2763	444	-382	-813
1700000025550	977	-1795	-2109	573	-270	-444
1700000025560	1233	-1677	-1362	689	-188	-96
1700000025570	1598	-1510	-465	768	-55	231
1700000025580	1879	-1397	477	893	6	597
1700000025590	2160	-1277	1327	885	93	911
1700000025600	2519	-1212	2094	959	214	1173
1700000025610	2756	-1106	2689	1017	320	1344
1700000025620	3025	-1113	3088	941	385	1396
1700000025630	3280	-1071	3218	926	415	1351
1700000025640	3512	-1061	3179	917	506	1200
1700000025650	3723	-1048	2849	919	551	971
1700000025660	3874	-1074	2359	823	602	694
1700000025670	3988	-1166	1679	713	650	309
1700000025680	4083	-1213	825	590	656	-53
1700000025690	4172	-1287	-48	527	696	-404
1700000025700	4182	-1449	-968	335	671	-738
1700000025710	4175	-1555	-1798	251	606	-1020
1700000025720	4049	-1706	-2473	81	587	-1226
1700000025730	3954	-1844	-3002	-20	541	-1393
1700000025740	3833	-2030	-3372	-148	517	-1356
1700000025750	3619	-2164	-3429	-298	474	-1321
1700000025760	3407	-2246	-3295	-446	366	-1151
1700000025770	3187	-2463	-2893	-569	284	-836
1700000025780	2921	-2616	-2280	-674	185	-532
1700000025790	2625	-2771	-1532	-809	123	-226
1700000025800	2369	-2890	-717	-834	12	178
1700000025810	2080	-3013	221	-997	-77	550
1700000025820	1705	-3116	1107	-1048	-203	871
1700000025830	1441	-3201	1911	-1125	-259	1089
1700000025840	1135	-3285	2515	-1111	-410	1291
1700000025850	879	-3346	2962	-1127	-431	1347
1700000025860	604	-3367	3220	-1136	-508	1409
1700000025870	365	-3375	3184	-1120	-605	1190
1700000025880	215	-3391	2951	-1022	-605	1033
1700000025890	-8	-3381	2472	-944	-727	799
1700000025900	-123	-3359	1846	-883	-705	420
1700000025910	-234	-3222	1051	-780	-737	70
1700000025920	-319	-3151	178	-672	-764	-281
1700000025930	-335	-3022	-732	-521	-785	-673
1700000025940	-294	-2949	-1592	-419	-726	-966
1700000025950	-205	-2809	-2326	-269	-728	-1200
1700000025960	-161	-2661	-2905	-150	-706	-1342
1700000025970	-3	-2496	-3280	21	-666	-1366
1700000025980	165	-2319	-3454	161	-538	-1364
1700000025990	379	-2173	-3352	262	-477	-1180
1700000026000	589	-2049	-3001	416	-435	-948
1700000026010	854	-1853	-2463	529	-309	-659
1700000026020	1113	-1710	-1736	653	-212	-308
1700000026030	1445	-1598	-939	748	-156	71
1700000026040	1686	-1453	-20	852	-48	442
1700000026050	2018	-1367	877	867	59	752
1700000026060	2313	-1223	1699	943	141	1020
1700000026070	2630	-1170	2386	949	268	1303
1700000026080	2878	-1122	2910	997	314	1379
1700000026090	3123	-1082	3180	984	406	1361
1700000026100	3390	-1070	3253	951	488	1292
1700000026110	3620	-1043	3050	870	539	1116
1700000026120	3807	-1055	2646	876	608	863
1700000026130	3929	-1095	2063	780	613	539
1700000026140	4030	-1186	1291	689	666	177
1700000026150	4118	-1267	359	565	698	-176
1700000026160	4152	-1416	-489	425	716	-556
1700000026170	4143	-1526	-1334	292	688	-923
1700000026180	4118	-1623	-2181	175	575	-1099
1700000026190	4029	-1711	-2814	5	613	-1322
1700000026200	3892	-1873	-3221	-98	588	-1359
1700000026210	3734	-2078	-3443	-291	482	-1336
1700000026220	3518	-2242	-3393	-369	411	-1239
1700000026230	3263	-2412	-3126	-531	319	-990
1700000026240	3067	-2545	-2627	-623	243	-719
1700000026250	2816	-2676	-1937	-759	171	-400
1700000026260	2508	-2811	-1127	-857	68	-64
1700000026270	2229	-2983	-221	-975	-50	313
1700000026280	1889	-3096	648	-1012	-145	677
1700000026290	1601	-3192	1475	-1046	-256	991
1700000026300	1279	-3228	2189	-1060	-328	1189
1700000026310	1036	-3302	2772	-1125	-401	1364
1700000026320	739	-3384	3145	-1115	-519	1351
1700000026330	516	-3401	3258	-1124	-571	1332
1700000026340	271	-3393	3161	-1059	-634	1174
1700000026350	91	-3393	2805	-979	-698	939
1700000026360	-74	-3313	2183	-934	-701	596
1700000026370	-200	-3232	1434	-819	-753	219
1700000026380	-248	-3205	634	-719	-773	-53
1700000026390	-357	-3099	-252	-636	-751	-470
1700000026400	-352	-2992	-1185	-483	-785	-795
1700000026410	-300	-2851	-1957	-305	-720	-1071
1700000026420	-220	-2749	-2634	-244	-687	-1259
1700000026430	-84	-2603	-3123	-44	-640	-1345
1700000026440	20	-2439	-3443	100	-562	-1362
1700000026450	273	-2278	-3423	232	-505	-1260
1700000026460	506	-2089	-3201	320	-492	-1056
1700000026470	681	-1956	-2754	447	-360	-775
1700000026480	985	-1777	-2141	609	-265	-507
1700000026490	1280	-1658	-1358	676	-233	-82
1700000026500	1550	-1498	-475	763	-61	275
1700000026510	1875	-1398	442	838	-26	629
1700000026520	2132	-1244	1295	928	109	918
1700000026530	2479	-1223	2020	955	231	1151
1700000026540	2783	-1122	2692	1001	287	1300
1700000026550	3036	-1102	3078	992	363	1393
1700000026560	3233	-1052	3235	967	410	1335
1700000026570	3517	-1013	3190	947	501	1212
1700000026580	3700	-1070	2873	882	543	1005
1700000026590	3868	-1084	2364	799	603	680
1700000026600	3995	-1142	1663	676	656	339
1700000026610	4078	-1215	866	624	668	-55
1700000026620	4125	-1296	-35	509	658	-398
1700000026630	4201	-1440	-925	399	667	-708
1700000026640	4118	-1539	-1771	215	626	-1019
1700000026650	4078	-1680	-2536	160	621	-1204
1700000026660	3963	-1834	-2994	-28	575	-1361
1700000026670	3795	-1977	-3343	-172	505	-1430
1700000026680	3587	-2155	-3429	-306	464	-1308
1700000026690	3429	-2273	-3228	-445	369	-1152
1700000026700	3144	-2454	-2881	-585	283	-931
1700000026710	2901	-2639	-2311	-697	195	-559
1700000026720	2660	-2770	-1582	-815	97	-202
1700000026730	2342	-2894	-672	-923	50	121
1700000026740	2032	-3000	208	-1007	-87	511
1700000026750	1700	-3108	1061	-1024	-155	835
1700000026760	1392	-3187	1896	-1066	-261	1130
1700000026770	1141	-3340	2544	-1113	-379	1294
1700000026780	856	-3323	2978	-1079	-431	1384
1700000026790	619	-3390	3215	-1090	-536	1371
1700000026800	367	-3415	3239	-1115	-581	1267
1700000026810	127	-3420	3018	-981	-658	1110
1700000026820	4	-3387	2537	-966	-705	747
1700000026830	-136	-3324	1884	-876	-722	412
1700000026840	-259	-3238	1031	-755	-794	75
1700000026850	-325	-3156	163	-655	-774	-300
1700000026860	-346	-3048	-715	-518	-731	-638
1700000026870	-305	-2945	-1578	-425	-777	-913
1700000026880	-285	-2771	-2320	-292	-767	-1179
1700000026890	-181	-2662	-2900	-180	-683	-1317
1700000026900	-78	-2512	-3275	-8	-614	-1400
1700000026910	134	-2353	-3485	118	-537	-1337
1700000026920	367	-2165	-3360	282	-560	-1144
1700000026930	592	-2009	-3030	407	-464	-947
1700000026940	819	-1850	-2492	503	-325	-648
1700000026950	1112	-1748	-1770	626	-235	-299
1700000026960	1439	-1585	-932	711	-157	55
1700000026970	1744	-1454	-65	799	-76	404
1700000026980	2021	-1295	835	870	39	777
1700000026990	2367	-1256	1677	929	151	1083
1700000027000	2650	-1173	2413	994	271	1233
1700000027010	2870	-1059	2859	1014	302	1309
1700000027020	3157	-1059	3221	935	420	1337
1700000027030	3406	-1061	3228	909	489	1279
1700000027040	3612	-1051	3019	858	545	1112
1700000027050	3770	-1078	2636	860	593	799
1700000027060	3971	-1084	2075	796	619	519
1700000027070	4056	-1157	1305	709	659	155
1700000027080	4164	-1257	411	573	683	-190
1700000027090	4145	-1370	-498	411	686	-570
1700000027100	4160	-1467	-1374	307	628	-893
1700000027110	4068	-1596	-2152	143	642	-1151
1700000027120	3996	-1747	-2797	42	557	-1297
1700000027130	3900	-1937	-3227	-137	556	-1358
1700000027140	3759	-2066	-3429	-208	516	-1327
1700000027150	3506	-2232	-3372	-361	424	-1245
1700000027160	3308	-2362	-3123	-494	318	-1022
1700000027170	3084	-2510	-2642	-649	223	-726
1700000027180	2752	-2710	-1964	-769	148	-420
1700000027190	2501	-2796	-1144	-856	97	-22
1700000027200	2177	-2940	-269	-921	-15	351
1700000027210	1891	-3061	673	-1007	-122	682
1700000027220	1570	-3189	1453	-1059	-216	970
1700000027230	1309	-3265	2228	-1117	-313	1188
1700000027240	1003	-3311	2741	-1136	-428	1346
1700000027250	711	-3369	3144	-1112	-441	1376
1700000027260	463	-3390	3275	-1130	-576	1348
1700000027270	267	-3421	3130	-1080	-645	1200
1700000027280	74	-3383	2760	-1012	-646	906
1700000027290	-79	-3343	2187	-904	-734	642
1700000027300	-197	-3283	1478	-823	-729	225
1700000027310	-304	-3204	694	-711	-803	-99
1700000027320	-337	-3115	-233	-612	-757	-451
1700000027330	-289	-2987	-1156	-482	-757	-792
1700000027340	-277	-2864	-1954	-361	-711	-1069
1700000027350	-221	-2728	-2644	-231	-693	-1287
1700000027360	-90	-2575	-3134	-97	-617	-1341
1700000027370	6	-2410	-3403	43	-597	-1394
1700000027380	242	-2258	-3440	198	-525	-1252
1700000027390	481	-2110	-3211	354	-472	-1077
1700000027400	711	-1922	-2760	444	-408	-821
1700000027410	970	-1840	-2135	588	-255	-476
1700000027420	1271	-1664	-1395	710	-177	-126
1700000027430	1565	-1520	-475	766	-97	249
1700000027440	1892	-1428	399	867	-2	563
1700000027450	2178	-1300	1278	936	56	921
1700000027460	2462	-1192	2036	958	183	1168
1700000027470	2728	-1157	2612	1007	269	1312
1700000027480	3005	-1096	3074	987	360	1370
1700000027490	3247	-1073	3253	983	422	1340
1700000027500	3495	-1048	3221	927	513	1214
1700000027510	3743	-1093	2869	873	523	992
1700000027520	3906	-1124	2380	809	595	697
1700000027530	3996	-1161	1673	740	603	387
1700000027540	4119	-1186	841	684	654	8
1700000027550	4138	-1314	4	489	701	-358
1700000027560	4202	-1423	-875	374	683	-700
1700000027570	4116	-1567	-1765	267	660	-1051
1700000027580	4071	-1671	-2517	107	622	-1227
1700000027590	3968	-1837	-2992	-24	568	-1328
1700000027600	3798	-2004	-3362	-165	509	-1395
1700000027610	3654	-2122	-3439	-319	451	-1328
1700000027620	3427	-2363	-3324	-438	432	-1117
1700000027630	3176	-2416	-2911	-547	281	-860
1700000027640	2895	-2625	-2334	-717	211	-549
1700000027650	2622	-2750	-1606	-796	149	-212
1700000027660	2357	-2906	-732	-894	9	163
1700000027670	2032	-3009	182	-1005	-92	492
1700000027680	1752	-3092	1052	-1053	-162	822
1700000027690	1408	-3198	1879	-1089	-258	1125
1700000027700	1166	-3297	2511	-1146	-364	1260
1700000027710	892	-3315	2988	-1101	-463	1347
1700000027720	616	-3352	3243	-1099	-483	1333
1700000027730	354	-3390	3225	-1082	-563	1291
1700000027740	165	-3414	2979	-1029	-709	1085
1700000027750	11	-3347	2524	-951	-696	793
1700000027760	-120	-3281	1906	-884	-711	475
1700000027770	-258	-3208	1069	-786	-750	80
1700000027780	-294	-3151	228	-689	-787	-268
1700000027790	-324	-3069	-664	-542	-757	-640
1700000027800	-316	-2893	-1561	-457	-779	-919
1700000027810	-276	-2806	-2303	-312	-703	-1157
1700000027820	-147	-2677	-2888	-149	-672	-1301
1700000027830	-34	-2467	-3281	-2	-653	-1389
1700000027840	95	-2299	-3425	124	-567	-1306
1700000027850	349	-2159	-3378	309	-496	-1174
1700000027860	584	-2016	-2991	372	-435	-955
1700000027870	851	-1863	-2470	511	-320	-644
1700000027880	1178	-1682	-1772	612	-235	-286
1700000027890	1384	-1615	-931	727	-155	49
1700000027900	1727	-1477	-36	821	-31	421
1700000027910	1987	-1337	821	911	22	728
1700000027920	2323	-1232	1686	960	144	1027
1700000027930	2587	-1169	2331	994	242	1227
1700000027940	2885	-1059	2862	1005	356	1342
1700000027950	3164	-1048	3194	973	406	1332
1700000027960	3374	-1038	3257	950	492	1292
1700000027970	3609	-1081	3053	896	509	1164
1700000027980	3763	-1058	2691	815	600	846
1700000027990	3922	-1108	2054	773	630	547
1700000028000	4047	-1207	1294	684	676	180
1700000028010	4126	-1254	428	577	671	-196
1700000028020	4156	-1367	-460	430	674	-544
1700000028030	4169	-1512	-1321	304	669	-848
1700000028040	4090	-1596	-2170	196	660	-1130
1700000028050	4024	-1767	-2759	16	582	-1262
1700000028060	3923	-1912	-3206	-70	498	-1374
1700000028070	3719	-2041	-3416	-243	499	-1340
1700000028080	3542	-2243	-3361	-377	414	-1236
1700000028090	3274	-2425	-3096	-522	338	-1008
1700000028100	3054	-2498	-2664	-631	286	-720
1700000028110	2772	-2670	-1965	-753	161	-398
1700000028120	2500	-2850	-1173	-878	65	-58
1700000028130	2217	-2954	-308	-927	-23	324
1700000028140	1891	-3082	605	-1007	-101	665
1700000028150	1610	-3162	1414	-1087	-184	984
1700000028160	1265	-3264	2169	-1077	-355	1208
1700000028170	993	-3330	2749	-1092	-429	1340
1700000028180	761	-3396	3130	-1090	-425	1390
1700000028190	509	-3402	3228	-1096	-577	1335
1700000028200	260	-3442	3149	-1057	-635	1140
1700000028210	104	-3366	2765	-1035	-656	930
1700000028220	-63	-3373	2193	-880	-684	633
1700000028230	-189	-3285	1493	-836	-750	257
1700000028240	-278	-3220	653	-738	-758	-67
1700000028250	-306	-3093	-274	-639	-747	-468
1700000028260	-343	-2981	-1128	-486	-743	-761
1700000028270	-302	-2834	-1923	-355	-713	-1050
1700000028280	-215	-2720	-2610	-212	-713	-1240
1700000028290	-96	-2607	-3114	-95	-656	-1377
1700000028300	46	-2428	-3401	65	-605	-1419
1700000028310	260	-2271	-3397	167	-507	-1290
1700000028320	482	-2115	-3212	361	-467	-1078
1700000028330	718	-1954	-2788	459	-417	-802
1700000028340	974	-1835	-2134	563	-290	-480
1700000028350	1228	-1657	-1400	696	-204	-150
1700000028360	1588	-1521	-534	779	-66	246
1700000028370	1829	-1394	390	853	-6	556
1700000028380	2168	-1287	1283	917	93	893
1700000028390	2508	-1206	2038	935	215	1120
1700000028400	2723	-1130	2624	977	281	1343
1700000028410	3025	-1102	3088	964	371	1360
1700000028420	3311	-1012	3229	959	418	1356
1700000028430	3476	-1075	3161	953	452	1225
1700000028440	3676	-1046	2890	893	567	1031
1700000028450	3887	-1069	2399	788	631	668
1700000028460	4017	-1152	1731	711	684	373
1700000028470	4090	-1211	899	576	670	17
1700000028480	4157	-1300	-18	504	666	-365
1700000028490	4139	-1430	-875	385	664	-738
1700000028500	4148	-1558	-1747	247	642	-1005
1700000028510	4060	-1674	-2480	111	611	-1248
1700000028520	3962	-1819	-2966	-25	581	-1319
1700000028530	3814	-1991	-3361	-189	549	-1407
1700000028540	3632	-2106	-3479	-305	464	-1324
1700000028550	3427	-2273	-3328	-474	375	-1157
1700000028560	3216	-2452	-2953	-562	311	-909
1700000028570	2899	-2590	-2378	-656	251	-576
1700000028580	2645	-2790	-1593	-806	106	-231
1700000028590	2343	-2885	-745	-889	38	135
1700000028600	2055	-3018	94	-961	-78	477
1700000028610	1761	-3147	1006	-1062	-161	835
1700000028620	1440	-3236	1845	-1064	-289	1085
1700000028630	1171	-3312	2508	-1084	-399	1286
1700000028640	918	-3345	2950	-1096	-455	1388
1700000028650	617	-3428	3191	-1107	-541	1379
1700000028660	397	-3394	3204	-1068	-608	1264
1700000028670	147	-3410	3019	-1044	-647	1108
1700000028680	12	-3382	2563	-977	-677	804
1700000028690	-138	-3297	1909	-906	-747	441
1700000028700	-277	-3242	1123	-796	-770	134
1700000028710	-332	-3154	208	-685	-778	-276
1700000028720	-343	-3076	-666	-558	-752	-614
1700000028730	-295	-2912	-1505	-469	-726	-951
1700000028740	-275	-2808	-2262	-240	-711	-1185
1700000028750	-142	-2616	-2843	-161	-677	-1326
1700000028760	17	-2511	-3300	-33	-629	-1365
1700000028770	134	-2342	-3462	143	-556	-1361
1700000028780	337	-2201	-3412	274	-481	-1189
1700000028790	562	-2023	-3043	372	-426	-959
1700000028800	845	-1857	-2505	528	-353	-638
1700000028810	1114	-1682	-1808	638	-279	-308
1700000028820	1380	-1551	-983	753	-152	72
1700000028830	1702	-1461	-87	784	-13	394
1700000028840	2002	-1333	799	854	54	728
1700000028850	2261	-1241	1654	968	161	981
1700000028860	2614	-1130	2364	986	226	1269
1700000028870	2862	-1126	2863	970	343	1335
1700000028880	3153	-1036	3179	1019	425	1382
1700000028890	3379	-1053	3274	964	455	1302
1700000028900	3596	-1037	3054	943	566	1107
1700000028910	3759	-1104	2622	851	562	842
1700000028920	3942	-1117	2056	783	655	527
1700000028930	4018	-1198	1326	677	676	171
1700000028940	4150	-1270	442	557	663	-200
1700000028950	4160	-1347	-456	453	687	-535
1700000028960	4131	-1495	-1316	307	619	-833
1700000028970	4139	-1595	-2092	162	603	-1100
1700000028980	4016	-1725	-2737	48	594	-1298
1700000028990	3889	-1875	-3205	-98	547	-1335
1700000029000	3716	-2016	-3425	-203	469	-1330
1700000029010	3507	-2222	-3367	-350	427	-1279
1700000029020	3324	-2364	-3139	-527	325	-1019
1700000029030	3064	-2511	-2680	-629	261	-768
1700000029040	2805	-2717	-2023	-785	149	-393
1700000029050	2538	-2848	-1241	-839	47	-50
1700000029060	2171	-2925	-331	-931	-38	349
1700000029070	1908	-3053	577	-980	-117	653
1700000029080	1615	-3167	1428	-1042	-228	932
1700000029090	1307	-3273	2172	-1137	-338	1168
1700000029100	998	-3304	2726	-1085	-423	1309
1700000029110	769	-3353	3115	-1087	-514	1377
1700000029120	499	-3388	3256	-1101	-571	1331
1700000029130	331	-3409	3202	-1074	-632	1152
1700000029140	95	-3353	2787	-1020	-683	928
1700000029150	-26	-3314	2235	-952	-717	628
1700000029160	-220	-3267	1503	-821	-748	309
1700000029170	-281	-3168	662	-718	-756	-98
1700000029180	-343	-3108	-217	-627	-819	-467
1700000029190	-276	-2985	-1065	-501	-775	-757
1700000029200	-322	-2900	-1912	-351	-738	-1054
1700000029210	-203	-2711	-2614	-242	-697	-1239
1700000029220	-93	-2554	-3096	-110	-678	-1383
1700000029230	87	-2441	-3398	81	-579	-1333
1700000029240	247	-2307	-3401	206	-542	-1269
1700000029250	423	-2142	-3293	307	-462	-1098
1700000029260	695	-1974	-2778	459	-365	-828
1700000029270	984	-1805	-2197	610	-293	-521
1700000029280	1217	-1623	-1414	698	-161	-112
1700000029290	1532	-1519	-543	754	-103	223
1700000029300	1849	-1407	412	850	-3	571
1700000029310	2115	-1261	1236	892	139	864
1700000029320	2440	-1196	2005	979	185	1135
1700000029330	2712	-1137	2607	1009	278	1321
1700000029340	3060	-1096	3045	946	353	1356
1700000029350	3264	-1048	3244	947	472	1390
1700000029360	3511	-1037	3240	953	522	1259
